id,name,category,price,rating,reviews,asin,url,image,isBestSeller,boughtInLastMonth
1138,"EarFun Air Pro 2 Wireless Earbuds, [2023 Version] Hybrid Active Noise Cancelling Wireless Earphones, Bluetooth 5.2 Headphones with 6 Mics, in-Ear Detection, App for Custom EQ, Wireless Charging, 34Hrs",headphones,69.99,4.3,5740,B09C1F6F4K,https://www.amazon.com/dp/B09C1F6F4K,https://m.media-amazon.com/images/I/61ydDb3pbqL._AC_UL320_.jpg,False,0
1139,"Apple Earbuds, iPhone Wired with Lightning Connector [Apple MFi Certified] Wired Earphones with Microphone Volume Control Music and Calling Headphones for iPhone 14/13/12/11/SE/X/XR/XS/8/7-2 Pack",headphones,11.99,4.4,5707,B0BV61ZX2Z,https://www.amazon.com/dp/B0BV61ZX2Z,https://m.media-amazon.com/images/I/618h0uMC28L._AC_UL320_.jpg,False,0
1140,"MOING Wireless Bone Conduction Headphones Bluetooth 5.0 Open Ear Sports Headset with Mic Sweatproof for Running, Bicycling, Hiking (Black)",headphones,29.99,4.0,5705,B08JFTD74R,https://www.amazon.com/dp/B08JFTD74R,https://m.media-amazon.com/images/I/613q7QiYsuL._AC_UL320_.jpg,False,0
1141,Sony Dynamic Foldable Headphones MDR-ZX110-P (Pink),headphones,19.99,4.6,5703,B00HZD3UXY,https://www.amazon.com/dp/B00HZD3UXY,https://m.media-amazon.com/images/I/41b8N0ZORmL._AC_UL320_.jpg,False,0
1142,"AKG Pro Audio K92 Over-Ear, Closed-Back, Studio Headphones, Matte Black and Gold",headphones,50.0,4.5,5697,B01AIO8XVA,https://www.amazon.com/dp/B01AIO8XVA,https://m.media-amazon.com/images/I/617bCEDc8WL._AC_UL320_.jpg,False,100
1143,"MINDBEAST Super Bass 90%-Noise Isolating Earbuds with Microphone and Case-Amazing Sound Effects and Game Experience for Women, Men, Kids-Headphone Jack Compatible with Apple, Samsung, Sony, Xbox",headphones,25.99,4.2,5677,B07C6FHTSH,https://www.amazon.com/dp/B07C6FHTSH,https://m.media-amazon.com/images/I/71Nehgg9lrL._AC_UL320_.jpg,False,0
1144,TakeCase Metal Wired Earphone Professional in Ear Headset with Built-in Microphone 3.5mm in-Ear Wired Earphone Heavy Bass Sound Quality Music Sport Headset,headphones,15.99,4.8,5672,B0CF2JJ4XF,https://www.amazon.com/dp/B0CF2JJ4XF,https://m.media-amazon.com/images/I/51GXGoMr3BL._AC_UL320_.jpg,False,0
1145,SENNHEISER HD 206 Closed-Back Over Ear Headphones,headphones,43.95,4.3,5664,B06X92G8HG,https://www.amazon.com/dp/B06X92G8HG,https://m.media-amazon.com/images/I/819YLLcR25L._AC_UL320_.jpg,False,0
1146,"Wired Earbuds with Microphone, Kimwood Wired Earphones in-Ear Headphones HiFi Stereo, Powerful Bass and Crystal Clear Audio, Compatible with iPhone, iPad, Android, Computer Most with 3.5mm Jack(Clear)",headphones,12.99,4.4,5595,B097B7PZ4B,https://www.amazon.com/dp/B097B7PZ4B,https://m.media-amazon.com/images/I/51fmEfYIMsS._AC_UL320_.jpg,False,0
1147,"Wireless Earbud, Bluetooth 5.2 Headphones with LED Power Display, Bluetooth Earbud in Ear Noise Cancelling with Mic, Wireless Earphones with Deep Bass, IP7 Waterproof, 40H Playtime Ear Buds, White",headphones,29.99,4.5,5502,B0B3RPCCTK,https://www.amazon.com/dp/B0B3RPCCTK,https://m.media-amazon.com/images/I/61VEkpktH+L._AC_UL320_.jpg,False,0
1148,"EXFIT BCS-700 Pro Bluetooth Neckband Wireless Headphones, Around The Neck Headphones, Retractable Earbuds Without Button Control, Pull Earbud for Auto Answer, Bluetooth 5.2, Low Latency",headphones,59.99,4.2,5496,B0BTCZRRML,https://www.amazon.com/dp/B0BTCZRRML,https://m.media-amazon.com/images/I/618V0PpVn3L._AC_UL320_.jpg,False,0
1149,"Wireless Earbud Sport, Bluetooth 5.3 Headphones with Noise Cancelling Mic, 90H HiFi Stereo Over Ear Bud with LED Display and USB-C, IP7 Waterproof Wireless Earphones, Button Control, for iOS/Android",headphones,35.99,4.6,5491,B0C1BPQSHS,https://www.amazon.com/dp/B0C1BPQSHS,https://m.media-amazon.com/images/I/71P8XzYJkxL._AC_UL320_.jpg,False,0
1150,"Togkun Wired Earbuds Headphones, Earphones in-Ear with Microphone and Call Controller, Noise lsolating, Bluetooth, Compatible with iPhone14/13/12/11/X/SE/8P/8/7P/7(2 Pack)",headphones,12.79,4.1,5470,B0BBDZHM3Y,https://www.amazon.com/dp/B0BBDZHM3Y,https://m.media-amazon.com/images/I/51lnTp+PKaL._AC_UL320_.jpg,False,0
1151,1MORE Stylish True Wireless in-Ear Headphones - Bluetooth - 6.5 Hours of Battery - 15-Minute Quick Charge for 3 Hours of Use – Portable Charging Headphone Case Included - True Wireless Earphones,headphones,54.95,4.0,5469,B07MDDK93L,https://www.amazon.com/dp/B07MDDK93L,https://m.media-amazon.com/images/I/51ceqJCUCEL._AC_UL320_.jpg,False,0
1152,"Bluedio HT Turbine Wireless Bluetooth 4.1 Stereo Headphones, Black",headphones,29.99,4.3,5435,B00LA520Y8,https://www.amazon.com/dp/B00LA520Y8,https://m.media-amazon.com/images/I/612m-keT3dL._AC_UL320_.jpg,False,0
1153,Erligpowht Bluetooth 5.0 Wireless Earbuds with 2000mAh Charging Case Stereo Headphones 90Hours Continuous Playback in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport,headphones,22.99,4.2,5418,B07XXZ1XGW,https://www.amazon.com/dp/B07XXZ1XGW,https://m.media-amazon.com/images/I/718kJ0Lp+4L._AC_UL320_.jpg,False,0
1154,"PowerLocus Kids Headphones Over-Ear, Bluetooth Wireless Headphones for Kids,with Microphone, Safe 85DB Volume Limited, Foldable with Carry Case, Audio Cable, Micro SD mode for Online Classes,PC,Phones",headphones,29.99,4.4,5358,B089T69VF3,https://www.amazon.com/dp/B089T69VF3,https://m.media-amazon.com/images/I/51v5WCgv9LL._AC_UL320_.jpg,False,0
1155,Skullcandy Push Ultra True Wireless In-Ear Earbuds - True Black,headphones,39.99,3.7,5340,B084SBZDL5,https://www.amazon.com/dp/B084SBZDL5,https://m.media-amazon.com/images/I/71JmQ72ofCL._AC_UL320_.jpg,False,0
1156,"Apple Earbuds Wired iPhone Headphones, 【MFi Certified】Earphones with Lightning Connector Noise Canceling Isolating Headsets for iPhone 14/13/12/11/SE/X/XR/XS/8/7 (Built-in Microphone & Volume Control)",headphones,8.99,4.4,5333,B0CGLPYVGD,https://www.amazon.com/dp/B0CGLPYVGD,https://m.media-amazon.com/images/I/4111NCsSITL._AC_UL320_.jpg,False,0
1157,"2 Pack Apple Earbuds, iPhone Headphones Wired with Lightning Connector (Built-in Microphone & Volume Control & Support Call) [MFi Certified] for iPhone 14/13/12/11/XR/XS/X/8/7/SE, Support All iOS",headphones,11.99,4.4,5333,B0CBP36K15,https://www.amazon.com/dp/B0CBP36K15,https://m.media-amazon.com/images/I/51c77KT7fTL._AC_UL320_.jpg,False,0
1158,"Tecno B1 Bluetooth Headphones, Bluetooth Earbuds Wireless with 38Hrs Playtime, Wireless Bluetooth Headphones for Sports, Sweatproof & IPX5 Waterproof Wireless Headphones（Black）",headphones,29.68,4.1,5327,B08X2JSMHZ,https://www.amazon.com/dp/B08X2JSMHZ,https://m.media-amazon.com/images/I/513CyBDGtLS._AC_UL320_.jpg,False,0
1159,"pendali Wireless Earbuds, Bluetooth 5.3 Wireless Sports Bluetooth Earphones in Over Ear Headphones with Built-in Mic Headset for iPhone 14 Pro Max Android Running Outdoor Workout Sports-Black",headphones,9.99,4.0,5326,B0BKP9XM86,https://www.amazon.com/dp/B0BKP9XM86,https://m.media-amazon.com/images/I/71igcWwvZYL._AC_UL320_.jpg,False,0
1160,"JBL Tune 710BT Wireless Over-Ear Bluetooth Headphones with Microphone, 50H Battery, Hands-Free Calls, Portable (Blue)",headphones,64.95,4.5,5304,B095QFR1TB,https://www.amazon.com/dp/B095QFR1TB,https://m.media-amazon.com/images/I/61WaMevsRHS._AC_UL320_.jpg,False,0
1161,"noot products Kids Headphones with Microphone K12 Stereo 5ft Long Cord with 85dB/94dB Volume Limit Wired On-Ear Headset for iPad/Amazon Kindle,Fire/Toddler/Boys/Girls/School(Blue/Lime)",headphones,11.99,4.7,5297,B07TKBTCVS,https://www.amazon.com/dp/B07TKBTCVS,https://m.media-amazon.com/images/I/61wzHNUDWIL._AC_UL320_.jpg,False,0
1162,"Sennheiser Momentum True Wireless 2 - Bluetooth in-Ear Buds with Active Noise Cancellation, Smart Pause, Customizable Touch Control and 28-Hour Battery Life - Black (M3IETW2 Black)",headphones,193.5,4.1,5269,B085LVV8R7,https://www.amazon.com/dp/B085LVV8R7,https://m.media-amazon.com/images/I/81FaX2+wu2L._AC_UL320_.jpg,False,0
1163,"[Apple MFi Certified] Wireless Earbuds for AirPods Pro Wireless Headset with Touch Control, Noise Cancelling, IPX7 Waterproof Built-in Microphone with Charging case White",headphones,23.99,4.5,5257,B0CJDVHXPK,https://www.amazon.com/dp/B0CJDVHXPK,https://m.media-amazon.com/images/I/51S1XQuX9PL._AC_UL320_.jpg,False,0
1164,"LWZCAM Earbuds Earphones with Microphone, 5 Pack Ear Buds Wired Heavy Bass Headphones, Earphone with Noise Isolating, Fits 3.5mm Interface for iPad, Desktop, MP3 Players, Android and iOS Smartphones",headphones,9.34,4.4,5243,B08B5F9JVB,https://www.amazon.com/dp/B08B5F9JVB,https://m.media-amazon.com/images/I/818eIRcTcwL._AC_UL320_.jpg,False,0
1165,"LUDOS NOVA Wired Earbuds in-Ear Headphones, Earphones with Microphone, 5 Year Warranty, 3.5mm Earphones Plug in Ear Buds, Videoconference, Calls Compatible with iPhone, Android, Laptop, Chromebook",headphones,17.97,4.3,5240,B09NNNZPP3,https://www.amazon.com/dp/B09NNNZPP3,https://m.media-amazon.com/images/I/71GzJY5k95L._AC_UL320_.jpg,False,0
